,level_0,index,Rating,Archive Warnings,Category,Fandom,Characters,Relationships,Additional Tags,Language,Date Published,Date Updated,Word Count,Chapter Count,Comment Count,Kudos Count,Bookmarks Count,Hits Count
2044,178,19,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,M/M,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Sean Finnerty (Candela Obscura)', 'Beatrix Monroe | Auntie Bee', '(mentioned)']","['Marion Collodi/Sean Finnerty', 'Marion Collodi & Sean Finnerty']",Angst,English,2023-09-09,2023-09-09,1652,1/1,8,109,9,513
2045,178,19,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,M/M,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Sean Finnerty (Candela Obscura)', 'Beatrix Monroe | Auntie Bee', '(mentioned)']","['Marion Collodi/Sean Finnerty', 'Marion Collodi & Sean Finnerty']",Angst with a Happy Ending,English,2023-09-09,2023-09-09,1652,1/1,8,109,9,513
2046,178,19,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,M/M,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Sean Finnerty (Candela Obscura)', 'Beatrix Monroe | Auntie Bee', '(mentioned)']","['Marion Collodi/Sean Finnerty', 'Marion Collodi & Sean Finnerty']",Friendship/Love,English,2023-09-09,2023-09-09,1652,1/1,8,109,9,513
2047,178,19,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,M/M,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Sean Finnerty (Candela Obscura)', 'Beatrix Monroe | Auntie Bee', '(mentioned)']","['Marion Collodi/Sean Finnerty', 'Marion Collodi & Sean Finnerty']",Post-Canon,English,2023-09-09,2023-09-09,1652,1/1,8,109,9,513
2048,178,19,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,M/M,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Sean Finnerty (Candela Obscura)', 'Beatrix Monroe | Auntie Bee', '(mentioned)']","['Marion Collodi/Sean Finnerty', 'Marion Collodi & Sean Finnerty']",Episode: s02e01 Eye for an Eye (Candela Obscura),English,2023-09-09,2023-09-09,1652,1/1,8,109,9,513
2049,179,20,Not Rated,Graphic Depictions Of Violence,M/M,Candela Obscura (Critical Role Web Series),"['Sean Finnerty (Candela Obscura)', 'Marion Collodi', 'Nathaniel Trapp', 'Jinnah ""Jean"" Basar']",Marion Collodi & Sean Finnerty,Post-Traumatic Stress Disorder - PTSD,English,Unknown,08 Sep 2023,1737,1/1,6,92,7,480
2050,179,20,Not Rated,Graphic Depictions Of Violence,M/M,Candela Obscura (Critical Role Web Series),"['Sean Finnerty (Candela Obscura)', 'Marion Collodi', 'Nathaniel Trapp', 'Jinnah ""Jean"" Basar']",Marion Collodi & Sean Finnerty,Canon-Typical Violence,English,Unknown,08 Sep 2023,1737,1/1,6,92,7,480
2051,179,20,Not Rated,Graphic Depictions Of Violence,M/M,Candela Obscura (Critical Role Web Series),"['Sean Finnerty (Candela Obscura)', 'Marion Collodi', 'Nathaniel Trapp', 'Jinnah ""Jean"" Basar']",Marion Collodi & Sean Finnerty,Blood and Violence,English,Unknown,08 Sep 2023,1737,1/1,6,92,7,480
2052,179,20,Not Rated,Graphic Depictions Of Violence,M/M,Candela Obscura (Critical Role Web Series),"['Sean Finnerty (Candela Obscura)', 'Marion Collodi', 'Nathaniel Trapp', 'Jinnah ""Jean"" Basar']",Marion Collodi & Sean Finnerty,War,English,Unknown,08 Sep 2023,1737,1/1,6,92,7,480
2053,179,20,Not Rated,Graphic Depictions Of Violence,M/M,Candela Obscura (Critical Role Web Series),"['Sean Finnerty (Candela Obscura)', 'Marion Collodi', 'Nathaniel Trapp', 'Jinnah ""Jean"" Basar']",Marion Collodi & Sean Finnerty,Angst,English,Unknown,08 Sep 2023,1737,1/1,6,92,7,480
2054,179,20,Not Rated,Graphic Depictions Of Violence,M/M,Candela Obscura (Critical Role Web Series),"['Sean Finnerty (Candela Obscura)', 'Marion Collodi', 'Nathaniel Trapp', 'Jinnah ""Jean"" Basar']",Marion Collodi & Sean Finnerty,Hes a Little Fucked Up,English,Unknown,08 Sep 2023,1737,1/1,6,92,7,480
2055,180,1,Teen And Up Audiences,No Archive Warnings Apply,M/M,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Sean Finnerty (Candela Obscura)', 'Original Characters', 'ish - Character', 'Tony Finnerty', 'Jimmy Finnerty']",Sean Finnerty/Marion Collodi,Pre-Relationship,English,2023-09-08,2023-09-08,1967,1/1,6,47,5,315
2056,180,1,Teen And Up Audiences,No Archive Warnings Apply,M/M,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Sean Finnerty (Candela Obscura)', 'Original Characters', 'ish - Character', 'Tony Finnerty', 'Jimmy Finnerty']",Sean Finnerty/Marion Collodi,Pre-Canon,English,2023-09-08,2023-09-08,1967,1/1,6,47,5,315
2057,180,1,Teen And Up Audiences,No Archive Warnings Apply,M/M,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Sean Finnerty (Candela Obscura)', 'Original Characters', 'ish - Character', 'Tony Finnerty', 'Jimmy Finnerty']",Sean Finnerty/Marion Collodi,Teenagers,English,2023-09-08,2023-09-08,1967,1/1,6,47,5,315
2058,180,1,Teen And Up Audiences,No Archive Warnings Apply,M/M,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Sean Finnerty (Candela Obscura)', 'Original Characters', 'ish - Character', 'Tony Finnerty', 'Jimmy Finnerty']",Sean Finnerty/Marion Collodi,Crushes,English,2023-09-08,2023-09-08,1967,1/1,6,47,5,315
2059,180,1,Teen And Up Audiences,No Archive Warnings Apply,M/M,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Sean Finnerty (Candela Obscura)', 'Original Characters', 'ish - Character', 'Tony Finnerty', 'Jimmy Finnerty']",Sean Finnerty/Marion Collodi,Teen Crush,English,2023-09-08,2023-09-08,1967,1/1,6,47,5,315
2060,180,1,Teen And Up Audiences,No Archive Warnings Apply,M/M,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Sean Finnerty (Candela Obscura)', 'Original Characters', 'ish - Character', 'Tony Finnerty', 'Jimmy Finnerty']",Sean Finnerty/Marion Collodi,Secret Crush,English,2023-09-08,2023-09-08,1967,1/1,6,47,5,315
2061,180,1,Teen And Up Audiences,No Archive Warnings Apply,M/M,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Sean Finnerty (Candela Obscura)', 'Original Characters', 'ish - Character', 'Tony Finnerty', 'Jimmy Finnerty']",Sean Finnerty/Marion Collodi,Pining,English,2023-09-08,2023-09-08,1967,1/1,6,47,5,315
2062,180,1,Teen And Up Audiences,No Archive Warnings Apply,M/M,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Sean Finnerty (Candela Obscura)', 'Original Characters', 'ish - Character', 'Tony Finnerty', 'Jimmy Finnerty']",Sean Finnerty/Marion Collodi,ish,English,2023-09-08,2023-09-08,1967,1/1,6,47,5,315
2063,180,1,Teen And Up Audiences,No Archive Warnings Apply,M/M,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Sean Finnerty (Candela Obscura)', 'Original Characters', 'ish - Character', 'Tony Finnerty', 'Jimmy Finnerty']",Sean Finnerty/Marion Collodi,Brotherly Bonding,English,2023-09-08,2023-09-08,1967,1/1,6,47,5,315
2064,180,1,Teen And Up Audiences,No Archive Warnings Apply,M/M,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Sean Finnerty (Candela Obscura)', 'Original Characters', 'ish - Character', 'Tony Finnerty', 'Jimmy Finnerty']",Sean Finnerty/Marion Collodi,Found Family,English,2023-09-08,2023-09-08,1967,1/1,6,47,5,315
2065,180,1,Teen And Up Audiences,No Archive Warnings Apply,M/M,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Sean Finnerty (Candela Obscura)', 'Original Characters', 'ish - Character', 'Tony Finnerty', 'Jimmy Finnerty']",Sean Finnerty/Marion Collodi,no beta we die like sean's brothers,English,2023-09-08,2023-09-08,1967,1/1,6,47,5,315
2066,180,1,Teen And Up Audiences,No Archive Warnings Apply,M/M,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Sean Finnerty (Candela Obscura)', 'Original Characters', 'ish - Character', 'Tony Finnerty', 'Jimmy Finnerty']",Sean Finnerty/Marion Collodi,im sorry its too soon for that,English,2023-09-08,2023-09-08,1967,1/1,6,47,5,315
2067,180,1,Teen And Up Audiences,No Archive Warnings Apply,M/M,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Sean Finnerty (Candela Obscura)', 'Original Characters', 'ish - Character', 'Tony Finnerty', 'Jimmy Finnerty']",Sean Finnerty/Marion Collodi,Repression,English,2023-09-08,2023-09-08,1967,1/1,6,47,5,315
2068,180,1,Teen And Up Audiences,No Archive Warnings Apply,M/M,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Sean Finnerty (Candela Obscura)', 'Original Characters', 'ish - Character', 'Tony Finnerty', 'Jimmy Finnerty']",Sean Finnerty/Marion Collodi,But just barely,English,2023-09-08,2023-09-08,1967,1/1,6,47,5,315
2069,180,1,Teen And Up Audiences,No Archive Warnings Apply,M/M,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Sean Finnerty (Candela Obscura)', 'Original Characters', 'ish - Character', 'Tony Finnerty', 'Jimmy Finnerty']",Sean Finnerty/Marion Collodi,Angst with a Happy Ending,English,2023-09-08,2023-09-08,1967,1/1,6,47,5,315
2070,180,1,Teen And Up Audiences,No Archive Warnings Apply,M/M,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Sean Finnerty (Candela Obscura)', 'Original Characters', 'ish - Character', 'Tony Finnerty', 'Jimmy Finnerty']",Sean Finnerty/Marion Collodi,just at the end,English,2023-09-08,2023-09-08,1967,1/1,6,47,5,315
2071,181,2,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,M/M,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Sean Finnerty (Candela Obscura)', 'Original Female Character(s)', 'Original Male Character(s)']",Marion Collodi/Sean Finnerty,5+1 Things,English,2023-09-08,2023-09-08,3864,1/1,22,85,16,442
2072,181,2,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,M/M,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Sean Finnerty (Candela Obscura)', 'Original Female Character(s)', 'Original Male Character(s)']",Marion Collodi/Sean Finnerty,First Kiss,English,2023-09-08,2023-09-08,3864,1/1,22,85,16,442
2073,181,2,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,M/M,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Sean Finnerty (Candela Obscura)', 'Original Female Character(s)', 'Original Male Character(s)']",Marion Collodi/Sean Finnerty,Friends to Lovers,English,2023-09-08,2023-09-08,3864,1/1,22,85,16,442
2074,181,2,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,M/M,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Sean Finnerty (Candela Obscura)', 'Original Female Character(s)', 'Original Male Character(s)']",Marion Collodi/Sean Finnerty,Compulsory Heterosexuality,English,2023-09-08,2023-09-08,3864,1/1,22,85,16,442
2075,181,2,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,M/M,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Sean Finnerty (Candela Obscura)', 'Original Female Character(s)', 'Original Male Character(s)']",Marion Collodi/Sean Finnerty,Nonverbal Communication,English,2023-09-08,2023-09-08,3864,1/1,22,85,16,442
2076,181,2,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,M/M,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Sean Finnerty (Candela Obscura)', 'Original Female Character(s)', 'Original Male Character(s)']",Marion Collodi/Sean Finnerty,Post-Traumatic Stress Disorder - PTSD,English,2023-09-08,2023-09-08,3864,1/1,22,85,16,442
2077,181,2,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,M/M,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Sean Finnerty (Candela Obscura)', 'Original Female Character(s)', 'Original Male Character(s)']",Marion Collodi/Sean Finnerty,POV Second Person,English,2023-09-08,2023-09-08,3864,1/1,22,85,16,442
2078,181,2,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,M/M,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Sean Finnerty (Candela Obscura)', 'Original Female Character(s)', 'Original Male Character(s)']",Marion Collodi/Sean Finnerty,no beta we die like not these guys I hope!!,English,2023-09-08,2023-09-08,3864,1/1,22,85,16,442
2079,181,2,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,M/M,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Sean Finnerty (Candela Obscura)', 'Original Female Character(s)', 'Original Male Character(s)']",Marion Collodi/Sean Finnerty,Bisexual Male Character,English,2023-09-08,2023-09-08,3864,1/1,22,85,16,442
2080,181,2,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,M/M,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Sean Finnerty (Candela Obscura)', 'Original Female Character(s)', 'Original Male Character(s)']",Marion Collodi/Sean Finnerty,Coming of Age,English,2023-09-08,2023-09-08,3864,1/1,22,85,16,442
2081,181,2,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,M/M,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Sean Finnerty (Candela Obscura)', 'Original Female Character(s)', 'Original Male Character(s)']",Marion Collodi/Sean Finnerty,Pining,English,2023-09-08,2023-09-08,3864,1/1,22,85,16,442
2082,181,2,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,M/M,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Sean Finnerty (Candela Obscura)', 'Original Female Character(s)', 'Original Male Character(s)']",Marion Collodi/Sean Finnerty,Implied/Referenced Underage Drinking,English,2023-09-08,2023-09-08,3864,1/1,22,85,16,442
2083,181,2,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,M/M,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Sean Finnerty (Candela Obscura)', 'Original Female Character(s)', 'Original Male Character(s)']",Marion Collodi/Sean Finnerty,Emotional Hurt/Comfort,English,2023-09-08,2023-09-08,3864,1/1,22,85,16,442
2084,181,2,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,M/M,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Sean Finnerty (Candela Obscura)', 'Original Female Character(s)', 'Original Male Character(s)']",Marion Collodi/Sean Finnerty,Missing Scene,English,2023-09-08,2023-09-08,3864,1/1,22,85,16,442
2085,181,2,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,M/M,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Sean Finnerty (Candela Obscura)', 'Original Female Character(s)', 'Original Male Character(s)']",Marion Collodi/Sean Finnerty,Episode: s02e01 Eye for an Eye (Candela Obscura),English,2023-09-08,2023-09-08,3864,1/1,22,85,16,442
2086,182,3,Explicit,No Archive Warnings Apply,"F/M, Multi",Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Dr. Jinnah ""Jean"" Basar', 'Sean Finnerty']",Jean Basar/Sean Finnerty/Marion Collodi,Threesome - F/M/M,English,Unknown,06 Sep 2023,2709,1/1,22,109,13,814
2087,182,3,Explicit,No Archive Warnings Apply,"F/M, Multi",Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Dr. Jinnah ""Jean"" Basar', 'Sean Finnerty']",Jean Basar/Sean Finnerty/Marion Collodi,Magical Laryngitis,English,Unknown,06 Sep 2023,2709,1/1,22,109,13,814
2088,182,3,Explicit,No Archive Warnings Apply,"F/M, Multi",Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Dr. Jinnah ""Jean"" Basar', 'Sean Finnerty']",Jean Basar/Sean Finnerty/Marion Collodi,Established Relationship,English,Unknown,06 Sep 2023,2709,1/1,22,109,13,814
2089,182,3,Explicit,No Archive Warnings Apply,"F/M, Multi",Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Dr. Jinnah ""Jean"" Basar', 'Sean Finnerty']",Jean Basar/Sean Finnerty/Marion Collodi,Bottom Table OT3,English,Unknown,06 Sep 2023,2709,1/1,22,109,13,814
2090,182,3,Explicit,No Archive Warnings Apply,"F/M, Multi",Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Dr. Jinnah ""Jean"" Basar', 'Sean Finnerty']",Jean Basar/Sean Finnerty/Marion Collodi,Hurt/Comfort,English,Unknown,06 Sep 2023,2709,1/1,22,109,13,814
2091,182,3,Explicit,No Archive Warnings Apply,"F/M, Multi",Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Dr. Jinnah ""Jean"" Basar', 'Sean Finnerty']",Jean Basar/Sean Finnerty/Marion Collodi,Hand injury,English,Unknown,06 Sep 2023,2709,1/1,22,109,13,814
2092,182,3,Explicit,No Archive Warnings Apply,"F/M, Multi",Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Dr. Jinnah ""Jean"" Basar', 'Sean Finnerty']",Jean Basar/Sean Finnerty/Marion Collodi,Nonverbal Communication,English,Unknown,06 Sep 2023,2709,1/1,22,109,13,814
2093,182,3,Explicit,No Archive Warnings Apply,"F/M, Multi",Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Dr. Jinnah ""Jean"" Basar', 'Sean Finnerty']",Jean Basar/Sean Finnerty/Marion Collodi,Cunnilingus,English,Unknown,06 Sep 2023,2709,1/1,22,109,13,814
2094,182,3,Explicit,No Archive Warnings Apply,"F/M, Multi",Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Dr. Jinnah ""Jean"" Basar', 'Sean Finnerty']",Jean Basar/Sean Finnerty/Marion Collodi,Vaginal Sex,English,Unknown,06 Sep 2023,2709,1/1,22,109,13,814
2095,182,3,Explicit,No Archive Warnings Apply,"F/M, Multi",Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Dr. Jinnah ""Jean"" Basar', 'Sean Finnerty']",Jean Basar/Sean Finnerty/Marion Collodi,Hand Jobs,English,Unknown,06 Sep 2023,2709,1/1,22,109,13,814
2096,182,3,Explicit,No Archive Warnings Apply,"F/M, Multi",Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Dr. Jinnah ""Jean"" Basar', 'Sean Finnerty']",Jean Basar/Sean Finnerty/Marion Collodi,Quiet Sex,English,Unknown,06 Sep 2023,2709,1/1,22,109,13,814
2097,183,4,Not Rated,No Archive Warnings Apply,M/M,Candela Obscura (Critical Role Web Series),"['Sean Finnerty', 'Marion Collodi']",Sean Finnerty/Marion Collodi,candela obscura - Freeform,English,Unknown,06 Sep 2023,2363,1/1,1,79,4,568
2098,183,4,Not Rated,No Archive Warnings Apply,M/M,Candela Obscura (Critical Role Web Series),"['Sean Finnerty', 'Marion Collodi']",Sean Finnerty/Marion Collodi,The Circle of Needle and Thread,English,Unknown,06 Sep 2023,2363,1/1,1,79,4,568
2099,183,4,Not Rated,No Archive Warnings Apply,M/M,Candela Obscura (Critical Role Web Series),"['Sean Finnerty', 'Marion Collodi']",Sean Finnerty/Marion Collodi,Smut,English,Unknown,06 Sep 2023,2363,1/1,1,79,4,568
2100,183,4,Not Rated,No Archive Warnings Apply,M/M,Candela Obscura (Critical Role Web Series),"['Sean Finnerty', 'Marion Collodi']",Sean Finnerty/Marion Collodi,Porn With Plot,English,Unknown,06 Sep 2023,2363,1/1,1,79,4,568
2101,183,4,Not Rated,No Archive Warnings Apply,M/M,Candela Obscura (Critical Role Web Series),"['Sean Finnerty', 'Marion Collodi']",Sean Finnerty/Marion Collodi,Porn with Feelings,English,Unknown,06 Sep 2023,2363,1/1,1,79,4,568
2102,183,4,Not Rated,No Archive Warnings Apply,M/M,Candela Obscura (Critical Role Web Series),"['Sean Finnerty', 'Marion Collodi']",Sean Finnerty/Marion Collodi,Tenderness,English,Unknown,06 Sep 2023,2363,1/1,1,79,4,568
2103,184,5,Not Rated,Creator Chose Not To Use Archive Warnings,No category,Candela Obscura (Critical Role Web Series),"['Marion Collodi', 'Sean Finnerty']",No relationships tagged,Episode: s02e01 Eye for an Eye (Candela Obscura),English,Unknown,05 Sep 2023,191,1/1,3,52,3,259
2104,185,6,Teen And Up Audiences,No Archive Warnings Apply,Gen,Candela Obscura (Critical Role Web Series),"['Sean Finnerty', 'Marion Collodi']","['Marion Collodi & Sean Finnerty', 'Marion Collodi/Sean Finnerty']",Post-Traumatic Stress Disorder - PTSD,English,2023-09-05,2023-09-05,2742,1/1,17,138,14,830
2105,185,6,Teen And Up Audiences,No Archive Warnings Apply,Gen,Candela Obscura (Critical Role Web Series),"['Sean Finnerty', 'Marion Collodi']","['Marion Collodi & Sean Finnerty', 'Marion Collodi/Sean Finnerty']",Literal Sleeping Together,English,2023-09-05,2023-09-05,2742,1/1,17,138,14,830
